46;0;1.9;2.38;2.85;3.33;3.8;4.28;4.76;5.23;5.71;6.18;6.66;7.13;7.61;8.09;8.56;9.04;9.51;9.99;10;10.35;10.53;11.89;11.76;11.65;11.46;11.81;12.2;12.34;11.62;8.78;6
47;0;1.93;2.41;2.89;3.37;3.86;4.34;4.82;5.3;5.78;6.27;6.75;7.23;7.71;8.19;8.68;9.16;9.64;10.12;10.24;10.49;10.67;12.05;11.95;11.96;11.77;12.08;12.47;12.57;11.73;8.94;6.07
48;0;1.95;2.44;2.93;3.41;3.9;4.39;4.88;5.36;5.85;6.34;6.83;7.31;7.8;8.29;8.78;9.26;9.75;10.24;10.48;10.62;10.8;12.19;12.16;12.26;12.06;12.45;12.73;12.76;11.84;9.11;6.12
49;0;1.97;2.47;2.96;3.46;3.95;4.44;4.94;5.43;5.92;6.42;6.91;7.4;7.9;8.39;8.88;9.38;9.87;10.37;10.7;10.76;10.94;12.34;12.39;12.55;12.35;12.68;12.93;12.89;11.94;9.3;6.17
50;0;2;2.5;3;3.49;3.99;4.49;4.99;5.49;5.99;6.49;6.99;7.49;7.99;8.49;8.99;9.48;9.98;10.48;10.84;10.89;11.07;12.48;12.56;12.69;12.49;12.88;13.16;13.02;12.12;9.45;6.26
51;0;2.02;2.53;3.04;3.54;4.05;4.55;5.06;5.57;6.07;6.58;7.08;7.59;8.1;8.6;9.11;9.61;10.12;10.63;11.02;11.03;11.22;12.65;12.75;12.94;12.69;13.07;13.42;13.16;12.25;9.57;6.33
53;0;2.07;2.59;3.1;3.62;4.14;4.65;5.17;5.69;6.21;6.72;7.24;7.76;8.28;8.79;9.31;9.83;10.34;10.86;11.21;11.32;11.49;12.93;13.08;13.24;13.05;13.39;13.72;13.45;12.45;9.74;6.44
54;0;2.1;2.62;3.14;3.67;4.19;4.72;5.24;5.76;6.29;6.81;7.34;7.86;8.38;8.91;9.43;9.96;10.48;11;11.35;11.48;11.65;13.1;13.26;13.43;13.25;13.58;13.93;13.65;12.56;9.88;6.49
55;0;2.12;2.66;3.19;3.72;4.25;4.78;5.31;5.84;6.37;6.91;7.44;7.97;8.5;9.03;9.56;10.09;10.62;11.16;11.49;11.64;11.82;13.28;13.46;13.63;13.46;13.79;14.14;13.8;12.73;10.04;6.58
60;0;2.32;2.91;3.49;4.07;4.65;5.23;5.81;6.39;6.97;7.55;8.13;8.72;9.3;9.88;10.46;11.04;11.62;12.2;12.5;12.7;12.91;14.53;14.73;14.94;14.9;15.21;15.48;15.03;13.83;10.82;7.02
70;0;2.72;3.4;4.08;4.77;5.45;6.13;6.81;7.49;8.17;8.85;9.53;10.21;10.89;11.57;12.25;12.94;13.62;14.22;14.5;14.81;15.08;17.02;17.28;17.56;17.79;18.05;18.15;17.48;16.02;12.37;7.91
80;0;2.69;3.37;4.04;4.71;5.39;6.06;6.73;7.41;8.08;8.75;9.43;10.1;10.77;11.45;12.12;12.79;13.47;14.14;14.81;15.49;16.16;16.83;17.1;19.79;20.14;20.34;20.63;20.19;19.07;14.34;8.86
90;0;2.61;3.26;3.91;4.56;5.21;5.86;6.52;7.17;7.82;8.47;9.12;9.77;10.43;11.08;11.73;12.38;13.03;13.68;14.34;14.99;15.64;16.29;16.57;19.51;19.86;20.06;23.11;22.89;22.11;16.31;9.8
100;0;2.47;3.09;3.7;4.32;4.94;5.56;6.17;6.79;7.41;8.03;8.64;9.26;9.88;10.49;11.11;11.73;12.35;12.96;13.58;14.2;14.82;15.43;15.73;18.7;19.04;19.25;22.69;24.33;23.59;17.99;10.7
110;0;2.29;2.87;3.44;4.01;4.59;5.16;5.73;6.31;6.88;7.45;8.03;8.6;9.17;9.75;10.32;10.89;11.47;12.04;12.61;13.19;13.76;14.33;14.65;17.44;17.78;18;21.48;23.76;25.07;19.66;11.6
120;0;2.09;2.62;3.14;3.66;4.18;4.71;5.23;5.75;6.28;6.8;7.32;7.85;8.37;8.89;9.42;9.94;10.46;10.99;11.51;12.03;12.55;13.08;13.42;15.85;16.19;16.42;19.63;22.14;25.46;21.31;12.62
129;0;1.9;2.38;2.86;3.33;3.81;4.28;4.76;5.24;5.71;6.19;6.66;7.14;7.62;8.09;8.57;9.04;9.52;10;10.47;10.95;11.42;11.9;12.26;14.27;14.6;14.85;17.6;19.98;24.62;22.79;13.53
130;0;1.88;2.35;2.82;3.3;3.77;4.24;4.71;5.18;5.65;6.12;6.59;7.06;7.53;8;8.47;8.95;9.42;9.89;10.36;10.83;11.3;11.77;12.14;14.09;14.42;14.67;17.36;19.71;24.43;22.86;13.59
135;0;1.78;2.23;2.67;3.12;3.56;4.01;4.45;4.9;5.34;5.79;6.23;6.68;7.12;7.57;8.01;8.46;8.9;9.35;9.79;10.24;10.68;11.13;11.51;13.2;13.53;13.78;16.15;18.3;23.2;23.03;13.91
136;0;1.76;2.2;2.64;3.08;3.52;3.96;4.4;4.84;5.28;5.72;6.16;6.6;7.04;7.48;7.92;8.36;8.8;9.24;9.68;10.12;10.56;11;11.39;13.03;13.35;13.61;15.91;18.01;22.91;23.01;13.96
139;0;1.7;2.13;2.55;2.98;3.4;3.83;4.25;4.68;5.1;5.53;5.96;6.38;6.81;7.23;7.66;8.08;8.51;8.93;9.36;9.78;10.21;10.63;11.02;12.5;12.83;13.09;15.18;17.13;21.95;22.62;13.97
140;0;1.68;2.1;2.52;2.94;3.36;3.79;4.21;4.63;5.05;5.47;5.89;6.31;6.73;7.15;7.57;7.99;8.41;8.83;9.25;9.67;10.09;10.51;10.91;12.33;12.66;12.92;14.94;16.84;21.61;22.48;13.98
141;0;1.66;2.08;2.5;2.91;3.33;3.74;4.16;4.57;4.99;5.41;5.82;6.24;6.65;7.07;7.49;7.9;8.32;8.73;9.15;9.56;9.98;10.4;10.79;12.16;12.49;12.75;14.7;16.54;21.26;22.28;13.99
142;0;1.64;2.06;2.47;2.88;3.29;3.7;4.11;4.52;4.93;5.35;5.76;6.17;6.58;6.99;7.4;7.81;8.22;8.63;9.05;9.46;9.87;10.28;10.68;12;12.32;12.59;14.47;16.25;20.89;22.12;14
143;0;1.63;2.03;2.44;2.85;3.25;3.66;4.07;4.47;4.88;5.29;5.69;6.1;6.5;6.91;7.32;7.72;8.13;8.54;8.94;9.35;9.76;10.16;10.56;11.83;12.15;12.42;14.23;15.96;20.52;22.02;13.99
144;0;1.61;2.01;2.41;2.81;3.22;3.62;4.02;4.42;4.82;5.23;5.63;6.03;6.43;6.83;7.24;7.64;8.04;8.44;8.84;9.25;9.65;10.05;10.45;11.67;11.99;12.26;14;15.67;20.14;21.87;13.99
145;0;1.59;1.99;2.39;2.78;3.18;3.58;3.98;4.37;4.77;5.17;5.57;5.96;6.36;6.76;7.16;7.55;7.95;8.35;8.75;9.14;9.54;9.94;10.34;11.51;11.83;12.1;13.77;15.38;19.75;21.66;13.98
146;0;1.57;1.97;2.36;2.75;3.15;3.54;3.93;4.33;4.72;5.11;5.5;5.9;6.29;6.68;7.08;7.47;7.86;8.26;8.65;9.04;9.44;9.83;10.24;11.35;11.67;11.94;13.54;15.09;19.36;21.51;13.98
148;0;1.54;1.92;2.31;2.69;3.08;3.46;3.85;4.23;4.62;5;5.39;5.77;6.16;6.54;6.92;7.31;7.69;8.08;8.46;8.85;9.23;9.62;10.03;11.04;11.36;11.64;13.1;14.52;18.56;21.18;13.92
149;0;1.52;1.9;2.28;2.66;3.04;3.43;3.81;4.19;4.57;4.95;5.33;5.71;6.09;6.47;6.85;7.23;7.61;7.99;8.37;8.75;9.13;9.51;9.93;10.89;11.21;11.49;12.88;14.25;18.16;20.99;13.87
150;0;1.51;1.88;2.26;2.64;3.01;3.39;3.77;4.14;4.52;4.9;5.27;5.65;6.03;6.4;6.78;7.15;7.53;7.91;8.28;8.66;9.04;9.41;9.83;10.75;11.07;11.34;12.67;13.97;17.76;20.8;13.78
155;0;1.43;1.79;2.15;2.51;2.86;3.22;3.58;3.94;4.3;4.65;5.01;5.37;5.73;6.09;6.44;6.8;7.16;7.52;7.88;8.23;8.59;8.95;9.37;10.07;10.38;10.67;11.68;12.68;15.77;19.86;13.34
160;0;1.37;1.71;2.05;2.4;2.74;3.08;3.42;3.77;4.11;4.45;4.79;5.13;5.48;5.82;6.16;6.5;6.85;7.19;7.53;7.87;8.22;8.56;8.99;9.49;9.8;10.09;10.82;11.54;13.91;19.26;12.87
162;0;1.35;1.68;2.02;2.36;2.7;3.03;3.37;3.71;4.04;4.38;4.72;5.05;5.39;5.73;6.06;6.4;6.74;7.07;7.41;7.75;8.09;8.42;8.86;9.28;9.6;9.89;10.52;11.14;13.23;19.02;12.68
168;0;1.3;1.62;1.94;2.27;2.59;2.91;3.24;3.56;3.89;4.21;4.53;4.86;5.18;5.5;5.83;6.15;6.48;6.8;7.12;7.45;7.77;8.1;8.54;8.8;9.11;9.4;9.79;10.16;11.53;18.48;12.22
170;0;1.28;1.6;1.92;2.24;2.56;2.89;3.21;3.53;3.85;4.17;4.49;4.81;5.13;5.45;5.77;6.09;6.41;6.73;7.05;7.37;7.69;8.01;8.46;8.68;8.99;9.28;9.61;9.92;11.09;18.35;12.14
174;0;1.26;1.58;1.89;2.21;2.53;2.84;3.16;3.47;3.79;4.11;4.42;4.74;5.05;5.37;5.68;6;6.32;6.63;6.95;7.26;7.58;7.9;8.34;8.5;8.81;9.11;9.34;9.55;10.44;18.08;11.97
180;0;1.25;1.57;1.88;2.19;2.5;2.82;3.13;3.44;3.76;4.07;4.38;4.7;5.01;5.32;5.64;5.95;6.26;6.58;6.89;7.2;7.51;7.83;8.27;8.4;8.71;9.01;9.19;9.35;10.06;17.87;11.88
