46;0;5.15;6.36;7.02;7.43;7.84;7.96;8.37;8.69;9.03;9.21;9.43;9.6;9.82;10.15;10.26;10.45;10.61;10.72;10.55;10.93;11.12;11.3;11.17;11.07;10.89;11.22;11.59;11.72;11.04;8.34;5.7
47;0;5.28;6.43;7.1;7.51;7.98;8.2;8.6;8.92;9.18;9.37;9.55;9.71;9.94;10.28;10.36;10.56;10.73;10.86;10.81;11.07;11.26;11.45;11.35;11.36;11.18;11.48;11.85;11.94;11.14;8.49;5.77
48;0;5.42;6.49;7.18;7.58;8.12;8.44;8.82;9.14;9.32;9.47;9.65;9.82;10.04;10.41;10.48;10.68;10.85;10.99;11.06;11.21;11.4;11.58;11.55;11.65;11.46;11.83;12.09;12.12;11.25;8.65;5.81
49;0;5.54;6.54;7.26;7.66;8.28;8.66;9.02;9.36;9.49;9.61;9.76;9.93;10.15;10.54;10.59;10.79;10.96;11.12;11.3;11.35;11.54;11.72;11.77;11.92;11.73;12.05;12.28;12.25;11.34;8.84;5.86
50;0;5.65;6.6;7.33;7.73;8.46;8.89;9.18;9.56;9.65;9.78;9.86;10.03;10.25;10.66;10.7;10.9;11.08;11.24;11.44;11.5;11.69;11.86;11.93;12.06;11.87;12.24;12.5;12.37;11.51;8.98;5.95
51;0;5.73;6.63;7.43;7.8;8.57;9.12;9.34;9.69;9.78;9.89;10;10.17;10.36;10.78;10.84;11.06;11.18;11.41;11.63;11.65;11.85;12.02;12.11;12.29;12.06;12.42;12.75;12.5;11.64;9.09;6.01
53;0;5.88;6.71;7.57;7.95;8.79;9.3;9.43;9.84;9.97;10.1;10.17;10.35;10.57;11.03;11.04;11.25;11.44;11.64;11.83;11.95;12.13;12.28;12.43;12.58;12.4;12.72;13.03;12.78;11.83;9.25;6.12
54;0;5.97;6.75;7.66;8.02;8.89;9.38;9.53;9.88;10.06;10.15;10.28;10.46;10.68;11.16;11.16;11.38;11.58;11.78;11.98;12.11;12.29;12.45;12.6;12.76;12.59;12.9;13.23;12.97;11.93;9.39;6.17
55;0;6.03;6.79;7.72;8.09;8.99;9.44;9.62;9.98;10.17;10.24;10.39;10.57;10.8;11.3;11.3;11.51;11.72;11.93;12.13;12.28;12.47;12.62;12.79;12.95;12.79;13.1;13.43;13.11;12.09;9.54;6.25
60;0;6.26;7.08;8.02;8.45;9.3;9.79;10.06;10.47;10.66;10.84;11.07;11.3;11.58;12.05;12.15;12.42;12.71;12.96;13.19;13.4;13.62;13.8;14;14.19;14.16;14.45;14.7;14.28;13.14;10.28;6.67
70;0;6.72;7.67;8.61;9.17;9.93;10.5;10.94;11.46;11.62;12.03;12.44;12.74;13.13;13.56;13.87;14.24;14.69;15.01;15.3;15.64;15.92;16.17;16.42;16.68;16.9;17.15;17.24;16.61;15.22;11.75;7.51
80;0;7.07;8;8.94;9.46;10.3;11.15;11.8;12.37;12.67;13.15;13.68;14.2;14.62;14.97;15.31;15.75;16.23;16.65;17.04;17.45;17.82;18.17;18.44;18.8;19.13;19.32;19.6;19.18;18.11;13.62;8.41
90;0;6.94;8.33;9.28;9.76;10.67;11.8;12.66;13.29;13.72;14.27;14.93;15.67;16.1;16.38;16.76;17.26;17.77;18.29;18.78;19.26;19.71;20.17;20.47;20.92;21.36;21.49;21.95;21.75;21;15.49;9.31
100;0;6.56;8.13;9.06;9.53;10.43;11.53;12.57;13.42;14.2;14.98;15.47;16.28;16.99;17.41;18.06;18.44;18.76;19.32;19.75;20.17;20.64;21.18;21.62;22.03;22.51;22.78;23.16;23.11;22.41;17.09;10.17
110;0;5.97;7.56;8.43;8.89;9.72;10.76;12.22;13.04;13.8;14.56;15.04;16.89;17.88;18.45;19.37;19.62;19.75;20.36;20.72;21.08;21.57;22.18;22.76;23.13;23.66;24.07;24.37;24.48;23.82;18.68;11.02
120;0;5.22;6.69;7.45;7.89;8.65;9.57;11.2;11.95;12.65;13.35;13.8;16.27;17.23;17.8;18.69;18.94;20.3;20.95;21.59;22.07;22.58;23.17;23.49;23.72;24.05;24.36;24.44;24.57;24.19;20.24;11.99
129;0;4.48;5.73;6.39;6.81;7.47;8.27;9.85;10.5;11.13;11.75;12.16;14.74;15.64;16.22;17.03;17.29;19.53;20.17;20.8;21.26;21.76;24.05;24.15;24.24;24.41;24.62;24.5;24.65;24.52;21.65;12.85
130;0;4.4;5.62;6.26;6.68;7.33;8.12;9.68;10.32;10.94;11.55;11.95;14.52;15.41;15.99;16.8;17.05;19.36;19.99;20.62;21.07;21.57;24.09;24.17;24.26;24.41;24.6;24.48;24.62;24.5;21.72;12.91
135;0;3.98;5.05;5.63;6.03;6.63;7.35;8.8;9.38;9.94;10.5;10.89;13.33;14.17;14.75;15.5;15.76;18.25;18.86;19.45;19.89;20.37;23.69;23.78;23.87;24.28;24.4;24.34;24.47;24.43;21.88;13.21
136;0;3.89;4.93;5.5;5.9;6.49;7.19;8.61;9.18;9.74;10.29;10.67;13.07;13.91;14.49;15.22;15.49;17.99;18.59;19.18;19.6;20.08;23.52;23.61;23.71;24.24;24.34;24.3;24.43;24.42;21.86;13.26
139;0;3.65;4.59;5.12;5.51;6.07;6.73;8.06;8.59;9.12;9.64;10;12.27;13.07;13.66;14.35;14.62;17.12;17.7;18.27;18.67;19.15;22.83;22.93;23.03;24.07;24.16;24.16;24.29;24.37;21.49;13.27
140;0;3.57;4.48;4.99;5.39;5.93;6.57;7.88;8.4;8.91;9.42;9.78;12;12.79;13.37;14.05;14.33;16.8;17.38;17.94;18.34;18.81;22.54;22.65;22.75;23.93;24.03;24.1;24.24;24.34;21.36;13.28
141;0;3.49;4.36;4.87;5.26;5.79;6.42;7.7;8.2;8.71;9.2;9.55;11.72;12.5;13.09;13.75;14.03;16.48;17.05;17.61;18;18.46;22.23;22.34;22.44;23.75;23.86;24.08;24.19;24.31;21.17;13.29
142;0;3.41;4.25;4.74;5.13;5.66;6.27;7.51;8;8.5;8.98;9.33;11.44;12.21;12.8;13.45;13.72;16.15;16.71;17.26;17.65;18.11;21.89;22.01;22.11;23.54;23.65;24.01;24.13;24.28;21.01;13.3
143;0;3.33;4.14;4.62;5.01;5.52;6.12;7.33;7.8;8.29;8.77;9.11;11.16;11.92;12.51;13.15;13.42;15.82;16.37;16.91;17.28;17.74;21.53;21.66;21.76;23.29;23.4;23.9;24.06;24.24;20.92;13.29
144;0;3.26;4.03;4.5;4.88;5.39;5.97;7.15;7.61;8.09;8.55;8.88;10.88;11.63;12.22;12.84;13.12;15.47;16.01;16.55;16.92;17.37;21.14;21.29;21.39;23.01;23.12;23.74;23.99;24.2;20.78;13.29
145;0;3.18;3.92;4.38;4.76;5.25;5.82;6.96;7.41;7.88;8.33;8.66;10.6;11.33;11.92;12.53;12.81;15.12;15.65;16.18;16.54;16.99;20.74;20.89;20.99;22.69;22.81;23.53;23.91;24.15;20.58;13.28
146;0;3.11;3.82;4.26;4.64;5.12;5.68;6.78;7.22;7.68;8.12;8.45;10.31;11.04;11.63;12.23;12.51;14.77;15.29;15.81;16.16;16.61;20.32;20.48;20.58;22.35;22.47;23.29;23.83;24.09;20.43;13.28
148;0;2.96;3.61;4.02;4.4;4.86;5.39;6.43;6.84;7.28;7.7;8.02;9.75;10.45;11.05;11.62;11.9;14.04;14.55;15.05;15.39;15.83;19.42;19.6;19.71;21.56;21.69;22.68;23.64;23.96;20.12;13.22
149;0;2.89;3.5;3.91;4.28;4.74;5.26;6.26;6.66;7.08;7.49;7.8;9.47;10.16;10.76;11.31;11.6;13.68;14.18;14.67;15;15.43;18.95;19.15;19.25;21.13;21.27;22.32;23.48;23.88;19.94;13.18
150;0;2.82;3.4;3.8;4.17;4.62;5.12;6.08;6.47;6.89;7.29;7.6;9.2;9.88;10.47;11.01;11.3;13.31;13.81;14.29;14.61;15.04;18.47;18.68;18.78;20.68;20.82;21.92;23.2;23.62;19.76;13.09
155;0;2.5;2.94;3.28;3.64;4.04;4.48;5.27;5.6;5.98;6.33;6.61;7.87;8.49;9.09;9.57;9.86;11.51;11.96;12.4;12.68;13.09;15.96;16.22;16.33;18.13;18.3;19.5;22.27;22.3;18.87;12.67
160;0;2.23;2.53;2.83;3.18;3.54;3.93;4.56;4.84;5.18;5.49;5.75;6.67;7.25;7.85;8.27;8.57;9.82;10.24;10.64;10.88;11.27;13.45;13.77;13.88;15.37;15.58;16.65;19.74;21.39;18.3;12.23
162;0;2.14;2.39;2.67;3.02;3.37;3.74;4.31;4.57;4.9;5.19;5.44;6.25;6.81;7.41;7.81;8.11;9.21;9.61;9.99;10.23;10.6;12.5;12.84;12.95;14.29;14.51;15.48;18.42;21.12;18.07;12.05
168;0;1.91;2.05;2.29;2.63;2.95;3.28;3.7;3.92;4.2;4.46;4.7;5.19;5.71;6.32;6.66;6.97;7.67;8.03;8.38;8.58;8.94;10.03;10.43;10.55;11.39;11.65;12.26;14.13;17.48;17.56;11.61
170;0;1.85;1.96;2.19;2.53;2.84;3.16;3.54;3.75;4.03;4.28;4.51;4.93;5.44;6.04;6.37;6.68;7.27;7.62;7.96;8.15;8.51;9.38;9.79;9.91;10.61;10.88;11.37;12.81;15.73;17.43;11.53
174;0;1.77;1.83;2.05;2.39;2.69;2.99;3.32;3.51;3.78;4.01;4.24;4.53;5.02;5.63;5.94;6.25;6.67;7.01;7.34;7.52;7.86;8.4;8.83;8.96;9.41;9.7;10;10.67;12.4;17.18;11.37
180;0;1.72;1.76;1.97;2.31;2.6;2.89;3.19;3.37;3.63;3.86;4.08;4.3;4.79;5.4;5.7;6;6.33;6.66;6.98;7.15;7.5;7.83;8.27;8.4;8.71;9.01;9.19;9.35;10.06;16.98;11.29
